First_pokemon,Second_pokemon,Winner,#,Num_of_Wins,Total_battles,Win_rate
162,55,55,21836,,,
263,463,263,21837,,,
570,459,570,21838,,,
104,592,104,21839,,,
54,186,186,21840,,,
516,309,309,21841,,,
685,627,685,21842,,,
341,633,633,21843,,,
151,105,151,21844,,,
385,200,200,21845,,,
74,350,350,21846,,,
648,570,570,21847,,,
285,786,786,21848,,,
477,195,477,21849,,,
237,767,767,21850,,,
278,264,264,21851,,,
781,500,781,21852,,,
264,596,264,21853,,,
107,500,107,21854,,,
119,158,158,21855,,,
338,92,92,21856,,,
738,651,651,21857,,,
539,185,539,21858,,,
788,645,645,21859,,,
428,640,428,21860,,,
309,429,429,21861,,,
334,693,693,21862,,,
65,293,65,21863,,,
443,121,121,21864,,,
169,691,169,21865,,,
289,543,543,21866,,,
572,93,572,21867,,,
646,761,646,21868,,,
539,365,539,21869,,,
559,337,337,21870,,,
353,389,353,21871,,,
443,210,443,21872,,,
4,634,4,21873,,,
296,126,296,21874,,,
272,411,272,21875,,,
135,778,135,21876,,,
250,430,430,21877,,,
600,734,600,21878,,,
624,8,8,21879,,,
678,586,586,21880,,,
214,473,214,21881,,,
199,377,377,21882,,,
91,360,91,21883,,,
656,708,708,21884,,,
579,193,193,21885,,,
301,262,301,21886,,,
460,656,656,21887,,,
310,623,623,21888,,,
312,739,739,21889,,,
639,396,396,21890,,,
297,129,129,21891,,,
678,210,678,21892,,,
685,416,416,21893,,,
561,172,172,21894,,,
26,107,26,21895,,,
207,694,694,21896,,,
69,554,554,21897,,,
622,184,184,21898,,,
234,600,234,21899,,,
785,8,8,21900,,,
498,489,498,21901,,,
43,396,43,21902,,,
769,520,520,21903,,,
369,218,369,21904,,,
639,104,104,21905,,,
231,39,39,21906,,,
511,23,23,21907,,,
500,558,558,21908,,,
608,115,608,21909,,,
705,699,705,21910,,,
610,540,540,21911,,,
116,775,116,21912,,,
492,708,492,21913,,,
626,127,626,21914,,,
738,573,573,21915,,,
636,412,412,21916,,,
363,70,363,21917,,,
423,697,697,21918,,,
50,259,259,21919,,,
537,332,537,21920,,,
85,446,85,21921,,,
790,310,310,21922,,,
493,568,493,21923,,,
442,477,477,21924,,,
796,713,713,21925,,,
108,246,108,21926,,,
50,549,549,21927,,,
226,385,385,21928,,,
344,96,96,21929,,,
314,778,314,21930,,,
61,245,61,21931,,,
363,260,260,21932,,,
208,504,504,21933,,,
657,56,56,21934,,,
268,440,268,21935,,,
75,760,760,21936,,,
732,317,732,21937,,,
187,642,187,21938,,,
508,293,508,21939,,,
643,732,732,21940,,,
569,615,569,21941,,,
149,764,764,21942,,,
254,323,254,21943,,,
370,675,370,21944,,,
697,124,697,21945,,,
320,510,320,21946,,,
649,313,649,21947,,,
273,23,23,21948,,,
718,423,718,21949,,,
686,217,686,21950,,,
182,433,433,21951,,,
393,118,393,21952,,,
447,214,214,21953,,,
743,130,130,21954,,,
447,172,172,21955,,,
343,193,193,21956,,,
301,423,301,21957,,,
179,155,155,21958,,,
422,109,109,21959,,,
796,113,796,21960,,,
553,232,553,21961,,,
124,26,26,21962,,,
177,793,793,21963,,,
718,429,429,21964,,,
746,245,245,21965,,,
247,558,247,21966,,,
702,491,702,21967,,,
74,346,74,21968,,,
781,198,781,21969,,,
345,436,345,21970,,,
270,451,270,21971,,,
495,89,495,21972,,,
197,572,572,21973,,,
240,541,541,21974,,,
592,393,393,21975,,,
411,152,152,21976,,,
410,779,410,21977,,,
527,745,745,21978,,,
372,583,583,21979,,,
608,512,512,21980,,,
123,752,752,21981,,,
719,73,719,21982,,,
328,71,71,21983,,,
244,123,244,21984,,,
399,354,354,21985,,,
593,559,559,21986,,,
491,471,471,21987,,,
528,454,528,21988,,,
657,478,478,21989,,,
374,701,701,21990,,,
86,608,608,21991,,,
405,416,405,21992,,,
87,509,87,21993,,,
444,109,109,21994,,,
445,690,690,21995,,,
282,3,3,21996,,,
488,22,22,21997,,,
505,283,505,21998,,,
13,205,205,21999,,,
710,533,710,22000,,,
280,423,280,22001,,,
673,651,673,22002,,,
508,528,528,22003,,,
606,253,606,22004,,,
380,715,715,22005,,,
450,721,721,22006,,,
682,518,682,22007,,,
457,800,800,22008,,,
407,153,153,22009,,,
437,477,477,22010,,,
709,781,709,22011,,,
207,95,95,22012,,,
176,15,15,22013,,,
1,162,162,22014,,,
164,552,164,22015,,,
231,609,609,22016,,,
459,310,459,22017,,,
105,366,366,22018,,,
642,399,642,22019,,,
624,13,13,22020,,,
550,116,550,22021,,,
159,275,275,22022,,,
457,362,362,22023,,,
91,80,80,22024,,,
439,422,422,22025,,,
439,217,217,22026,,,
739,681,681,22027,,,
512,517,517,22028,,,
80,363,80,22029,,,
88,122,88,22030,,,
723,615,723,22031,,,
216,734,216,22032,,,
199,650,650,22033,,,
360,426,426,22034,,,
7,614,7,22035,,,
460,658,658,22036,,,
476,208,476,22037,,,
355,588,588,22038,,,
404,391,404,22039,,,
554,557,557,22040,,,
402,16,16,22041,,,
309,288,288,22042,,,
467,521,467,22043,,,
707,211,707,22044,,,
160,641,160,22045,,,
548,579,548,22046,,,
428,293,428,22047,,,
331,99,99,22048,,,
590,93,93,22049,,,
715,121,715,22050,,,
157,478,478,22051,,,
120,136,120,22052,,,
441,113,441,22053,,,
275,486,275,22054,,,
360,558,360,22055,,,
724,85,85,22056,,,
739,149,739,22057,,,
75,771,771,22058,,,
376,663,663,22059,,,
208,289,208,22060,,,
522,129,522,22061,,,
52,612,612,22062,,,
787,37,37,22063,,,
242,653,653,22064,,,
63,800,63,22065,,,
135,157,135,22066,,,
446,138,138,22067,,,
696,151,696,22068,,,
166,588,588,22069,,,
680,36,36,22070,,,
325,738,325,22071,,,
741,544,544,22072,,,
687,91,687,22073,,,
791,22,22,22074,,,
311,314,314,22075,,,
537,418,418,22076,,,
679,614,679,22077,,,
527,357,527,22078,,,
637,546,546,22079,,,
235,713,713,22080,,,
272,765,272,22081,,,
628,383,383,22082,,,
571,324,571,22083,,,
537,443,537,22084,,,
516,418,418,22085,,,
405,507,507,22086,,,
477,367,477,22087,,,
344,348,344,22088,,,
64,81,64,22089,,,
623,51,623,22090,,,
34,64,34,22091,,,
602,355,602,22092,,,
235,308,308,22093,,,
591,738,591,22094,,,
719,581,581,22095,,,
606,4,606,22096,,,
301,632,301,22097,,,
512,729,512,22098,,,
213,540,213,22099,,,
549,776,549,22100,,,
471,256,471,22101,,,
694,778,694,22102,,,
260,71,71,22103,,,
392,149,392,22104,,,
480,61,61,22105,,,
665,485,665,22106,,,
95,331,95,22107,,,
278,161,161,22108,,,
621,671,671,22109,,,
662,390,662,22110,,,
38,524,524,22111,,,
712,235,712,22112,,,
232,764,232,22113,,,
140,428,428,22114,,,
789,592,592,22115,,,
242,125,125,22116,,,
385,691,691,22117,,,
259,527,259,22118,,,
483,493,493,22119,,,
550,482,550,22120,,,
487,780,780,22121,,,
593,716,716,22122,,,
365,338,338,22123,,,
695,622,622,22124,,,
564,350,350,22125,,,
518,693,518,22126,,,
377,396,377,22127,,,
133,415,133,22128,,,
555,656,656,22129,,,
716,257,716,22130,,,
794,456,794,22131,,,
104,165,165,22132,,,
426,515,426,22133,,,
614,242,614,22134,,,
2,398,398,22135,,,
67,235,67,22136,,,
783,392,392,22137,,,
395,301,301,22138,,,
262,426,426,22139,,,
617,663,663,22140,,,
517,327,327,22141,,,
612,301,301,22142,,,
760,662,760,22143,,,
232,525,232,22144,,,
16,702,702,22145,,,
415,274,274,22146,,,
532,743,743,22147,,,
697,386,697,22148,,,
745,36,745,22149,,,
38,483,483,22150,,,
629,457,629,22151,,,
142,750,142,22152,,,
285,647,647,22153,,,
320,721,320,22154,,,
796,753,796,22155,,,
607,173,607,22156,,,
380,309,380,22157,,,
646,387,646,22158,,,
131,404,131,22159,,,
607,761,761,22160,,,
314,175,314,22161,,,
331,206,206,22162,,,
111,646,646,22163,,,
598,377,377,22164,,,
211,210,211,22165,,,
731,194,731,22166,,,
130,265,265,22167,,,
110,768,110,22168,,,
527,168,527,22169,,,
522,111,522,22170,,,
640,233,233,22171,,,
561,550,550,22172,,,
471,765,765,22173,,,
149,221,221,22174,,,
653,215,215,22175,,,
11,385,11,22176,,,
101,366,101,22177,,,
86,225,225,22178,,,
704,609,704,22179,,,
775,469,469,22180,,,
635,64,635,22181,,,
40,364,40,22182,,,
85,179,85,22183,,,
651,411,411,22184,,,
187,222,187,22185,,,
161,786,786,22186,,,
656,123,656,22187,,,
20,93,20,22188,,,
544,265,544,22189,,,
465,224,465,22190,,,
289,242,242,22191,,,
455,174,174,22192,,,
792,161,792,22193,,,
435,543,543,22194,,,
741,129,129,22195,,,
515,727,727,22196,,,
411,129,129,22197,,,
617,378,617,22198,,,
260,679,679,22199,,,
438,47,438,22200,,,
482,544,544,22201,,,
623,684,623,22202,,,
405,687,687,22203,,,
50,717,717,22204,,,
439,127,127,22205,,,
153,623,623,22206,,,
598,48,48,22207,,,
579,128,128,22208,,,
123,565,565,22209,,,
474,609,474,22210,,,
326,451,451,22211,,,
645,438,438,22212,,,
61,713,713,22213,,,
304,235,235,22214,,,
205,288,205,22215,,,
490,528,528,22216,,,
368,651,651,22217,,,
418,661,418,22218,,,
677,330,330,22219,,,
608,605,605,22220,,,
768,733,768,22221,,,
660,106,106,22222,,,
85,244,85,22223,,,
427,444,427,22224,,,
736,478,478,22225,,,
351,259,259,22226,,,
792,222,792,22227,,,
736,100,100,22228,,,
752,715,752,22229,,,
579,578,579,22230,,,
277,362,362,22231,,,
681,449,681,22232,,,
647,212,212,22233,,,
617,385,617,22234,,,
717,209,717,22235,,,
493,88,493,22236,,,
387,702,702,22237,,,
284,686,284,22238,,,
250,701,701,22239,,,
360,747,360,22240,,,
709,194,709,22241,,,
255,571,255,22242,,,
188,377,377,22243,,,
615,783,615,22244,,,
300,244,300,22245,,,
781,522,522,22246,,,
330,17,17,22247,,,
194,380,380,22248,,,
560,45,560,22249,,,
154,160,154,22250,,,
218,296,296,22251,,,
191,543,543,22252,,,
646,7,7,22253,,,
384,406,406,22254,,,
102,114,102,22255,,,
293,198,293,22256,,,
796,337,337,22257,,,
82,629,629,22258,,,
434,132,434,22259,,,
30,501,30,22260,,,
476,568,476,22261,,,
497,368,368,22262,,,
595,529,595,22263,,,
497,598,598,22264,,,
496,160,496,22265,,,
264,172,172,22266,,,
392,56,56,22267,,,
783,624,783,22268,,,
569,26,26,22269,,,
619,561,619,22270,,,
135,759,135,22271,,,
510,474,474,22272,,,
786,483,786,22273,,,
605,686,686,22274,,,
418,524,418,22275,,,
395,523,523,22276,,,
559,565,565,22277,,,
505,726,726,22278,,,
207,500,500,22279,,,
2,289,2,22280,,,
489,326,326,22281,,,
788,641,788,22282,,,
391,226,391,22283,,,
104,333,104,22284,,,
22,691,22,22285,,,
456,664,664,22286,,,
50,768,768,22287,,,
590,794,794,22288,,,
521,179,521,22289,,,
228,502,228,22290,,,
199,58,58,22291,,,
678,161,161,22292,,,
345,610,610,22293,,,
136,646,136,22294,,,
638,545,545,22295,,,
643,558,643,22296,,,
599,86,599,22297,,,
132,105,132,22298,,,
693,401,401,22299,,,
154,630,154,22300,,,
754,723,723,22301,,,
51,591,591,22302,,,
384,44,44,22303,,,
591,423,423,22304,,,
226,502,502,22305,,,
722,646,646,22306,,,
416,26,26,22307,,,
285,770,770,22308,,,
540,16,540,22309,,,
95,425,425,22310,,,
384,737,737,22311,,,
81,189,81,22312,,,
348,800,800,22313,,,
489,372,372,22314,,,
506,74,506,22315,,,
691,7,7,22316,,,
154,349,154,22317,,,
102,149,149,22318,,,
352,486,352,22319,,,
204,406,406,22320,,,
432,248,248,22321,,,
11,180,11,22322,,,
458,706,706,22323,,,
720,567,567,22324,,,
399,151,151,22325,,,
163,142,163,22326,,,
630,354,630,22327,,,
691,512,512,22328,,,
792,48,792,22329,,,
72,469,72,22330,,,
418,40,418,22331,,,
606,180,606,22332,,,
448,297,448,22333,,,
471,518,518,22334,,,
472,182,472,22335,,,
498,133,133,22336,,,
52,787,787,22337,,,
699,34,699,22338,,,
60,738,60,22339,,,
79,424,424,22340,,,
571,254,254,22341,,,
137,435,137,22342,,,
348,580,580,22343,,,
490,170,490,22344,,,
73,671,671,22345,,,
138,16,138,22346,,,
606,406,606,22347,,,
764,589,589,22348,,,
228,161,228,22349,,,
773,218,773,22350,,,
335,222,335,22351,,,
93,695,93,22352,,,
9,230,9,22353,,,
125,379,125,22354,,,
1,513,513,22355,,,
201,328,328,22356,,,
112,406,112,22357,,,
391,767,391,22358,,,
58,294,58,22359,,,
321,25,321,22360,,,
103,665,103,22361,,,
293,695,293,22362,,,
314,565,314,22363,,,
756,442,756,22364,,,
329,137,137,22365,,,
739,536,536,22366,,,
572,387,572,22367,,,
633,65,633,22368,,,
110,9,110,22369,,,
542,234,234,22370,,,
408,126,126,22371,,,
115,97,115,22372,,,
716,83,716,22373,,,
4,344,344,22374,,,
311,498,498,22375,,,
103,531,103,22376,,,
23,651,651,22377,,,
191,616,616,22378,,,
126,384,384,22379,,,
577,409,409,22380,,,
113,642,642,22381,,,
594,243,243,22382,,,
504,297,504,22383,,,
568,708,708,22384,,,
346,323,346,22385,,,
213,486,213,22386,,,
92,799,799,22387,,,
641,96,641,22388,,,
82,647,647,22389,,,
407,607,607,22390,,,
650,576,576,22391,,,
488,441,441,22392,,,
425,110,425,22393,,,
504,514,514,22394,,,
792,400,792,22395,,,
213,518,518,22396,,,
614,269,614,22397,,,
653,722,722,22398,,,
498,368,368,22399,,,
609,405,405,22400,,,
565,94,565,22401,,,
286,549,549,22402,,,
282,299,299,22403,,,
596,515,596,22404,,,
689,505,505,22405,,,
610,688,610,22406,,,
403,185,185,22407,,,
415,581,581,22408,,,
490,471,490,22409,,,
62,514,62,22410,,,
682,668,682,22411,,,
349,464,349,22412,,,
654,154,154,22413,,,
769,296,296,22414,,,
20,493,20,22415,,,
142,781,142,22416,,,
486,674,674,22417,,,
223,714,714,22418,,,
496,720,496,22419,,,
463,529,529,22420,,,
775,249,249,22421,,,
601,667,601,22422,,,
83,623,623,22423,,,
293,545,545,22424,,,
287,791,287,22425,,,
85,420,420,22426,,,
482,354,482,22427,,,
449,626,449,22428,,,
272,277,272,22429,,,
714,271,714,22430,,,
178,760,760,22431,,,
503,569,503,22432,,,
470,608,608,22433,,,
136,235,136,22434,,,
775,667,775,22435,,,
70,381,381,22436,,,
194,724,724,22437,,,
197,342,342,22438,,,
459,146,146,22439,,,
379,345,345,22440,,,
428,785,428,22441,,,
705,751,705,22442,,,
59,397,59,22443,,,
766,628,766,22444,,,
385,238,385,22445,,,
647,494,494,22446,,,
747,732,732,22447,,,
209,303,209,22448,,,
730,554,554,22449,,,
438,447,438,22450,,,
202,765,765,22451,,,
516,352,352,22452,,,
700,200,700,22453,,,
513,776,513,22454,,,
140,258,140,22455,,,
796,634,634,22456,,,
160,131,131,22457,,,
574,675,574,22458,,,
665,497,497,22459,,,
541,352,541,22460,,,
779,418,418,22461,,,
679,401,679,22462,,,
75,25,25,22463,,,
611,778,611,22464,,,
184,709,184,22465,,,
103,768,103,22466,,,
490,681,490,22467,,,
117,280,280,22468,,,
783,764,764,22469,,,
469,293,469,22470,,,
683,772,772,22471,,,
446,478,478,22472,,,
263,387,263,22473,,,
699,225,225,22474,,,
364,750,364,22475,,,
67,780,67,22476,,,
751,222,222,22477,,,
219,202,219,22478,,,
112,797,797,22479,,,
146,525,525,22480,,,
51,16,16,22481,,,
391,86,391,22482,,,
28,653,28,22483,,,
664,256,664,22484,,,
233,121,233,22485,,,
737,177,737,22486,,,
334,404,404,22487,,,
609,754,609,22488,,,
641,667,667,22489,,,
658,459,658,22490,,,
150,332,332,22491,,,
21,440,21,22492,,,
361,67,67,22493,,,
381,587,587,22494,,,
645,172,172,22495,,,
341,620,620,22496,,,
622,55,55,22497,,,
77,462,462,22498,,,
511,684,511,22499,,,
230,726,726,22500,,,
383,185,383,22501,,,
104,335,104,22502,,,
404,341,341,22503,,,
55,353,353,22504,,,
544,780,780,22505,,,
650,612,612,22506,,,
363,226,363,22507,,,
282,531,531,22508,,,
699,447,699,22509,,,
512,7,7,22510,,,
257,255,255,22511,,,
395,656,656,22512,,,
486,204,486,22513,,,
483,11,483,22514,,,
272,173,272,22515,,,
389,536,536,22516,,,
553,468,553,22517,,,
480,125,125,22518,,,
127,661,127,22519,,,
696,481,481,22520,,,
505,96,505,22521,,,
474,429,429,22522,,,
113,43,43,22523,,,
536,585,585,22524,,,
310,70,70,22525,,,
38,485,485,22526,,,
792,223,792,22527,,,
404,346,404,22528,,,
35,456,35,22529,,,
433,368,368,22530,,,
21,26,26,22531,,,
81,520,520,22532,,,
154,59,154,22533,,,
487,631,631,22534,,,
151,652,151,22535,,,
68,674,674,22536,,,
678,672,672,22537,,,
11,436,436,22538,,,
770,642,770,22539,,,
15,548,548,22540,,,
191,97,97,22541,,,
435,405,435,22542,,,
380,332,380,22543,,,
166,468,166,22544,,,
426,311,426,22545,,,
118,563,563,22546,,,
552,147,147,22547,,,
37,534,534,22548,,,
300,669,669,22549,,,
776,525,525,22550,,,
45,456,456,22551,,,
499,732,732,22552,,,
305,452,452,22553,,,
441,368,368,22554,,,
315,651,651,22555,,,
200,505,505,22556,,,
695,603,603,22557,,,
700,302,700,22558,,,
108,123,108,22559,,,
488,18,18,22560,,,
794,778,794,22561,,,
771,431,431,22562,,,
369,670,369,22563,,,
453,253,453,22564,,,
557,570,557,22565,,,
490,628,490,22566,,,
625,464,464,22567,,,
122,392,392,22568,,,
669,528,528,22569,,,
129,593,129,22570,,,
25,435,25,22571,,,
356,422,422,22572,,,
37,64,37,22573,,,
577,434,434,22574,,,
368,230,368,22575,,,
19,522,522,22576,,,
760,793,793,22577,,,
114,452,452,22578,,,
520,458,520,22579,,,
344,140,344,22580,,,
305,426,426,22581,,,
492,216,216,22582,,,
498,142,498,22583,,,
60,271,271,22584,,,
205,309,205,22585,,,
446,379,446,22586,,,
4,143,4,22587,,,
72,161,72,22588,,,
164,113,164,22589,,,
295,579,295,22590,,,
374,502,502,22591,,,
397,709,709,22592,,,
741,88,741,22593,,,
447,222,222,22594,,,
189,29,29,22595,,,
67,489,67,22596,,,
402,431,431,22597,,,
642,306,306,22598,,,
722,599,722,22599,,,
633,776,633,22600,,,
718,38,718,22601,,,
384,784,784,22602,,,
474,626,474,22603,,,
134,724,724,22604,,,
638,30,30,22605,,,
47,336,336,22606,,,
226,150,150,22607,,,
59,13,59,22608,,,
629,498,629,22609,,,
243,109,243,22610,,,
248,752,248,22611,,,
736,442,736,22612,,,
580,624,624,22613,,,
176,99,99,22614,,,
340,667,340,22615,,,
117,264,264,22616,,,
151,26,26,22617,,,
331,667,667,22618,,,
50,645,645,22619,,,
298,640,298,22620,,,
365,665,365,22621,,,
715,140,715,22622,,,
170,752,752,22623,,,
111,433,111,22624,,,
347,254,254,22625,,,
779,290,779,22626,,,
697,431,697,22627,,,
200,222,200,22628,,,
396,472,472,22629,,,
386,632,632,22630,,,
544,632,544,22631,,,
469,286,469,22632,,,
434,670,670,22633,,,
404,293,293,22634,,,
27,41,27,22635,,,
49,15,15,22636,,,
685,759,685,22637,,,
319,792,792,22638,,,
536,246,536,22639,,,
132,279,132,22640,,,
760,391,760,22641,,,
286,156,286,22642,,,
683,344,344,22643,,,
519,335,519,22644,,,
372,386,372,22645,,,
482,116,116,22646,,,
612,389,612,22647,,,
679,399,679,22648,,,
228,417,228,22649,,,
121,288,121,22650,,,
310,361,361,22651,,,
206,424,424,22652,,,
323,1,1,22653,,,
188,440,440,22654,,,
507,142,142,22655,,,
502,605,502,22656,,,
656,374,656,22657,,,
631,751,751,22658,,,
150,559,559,22659,,,
551,146,551,22660,,,
616,18,616,22661,,,
536,154,154,22662,,,
13,799,799,22663,,,
779,502,502,22664,,,
786,57,57,22665,,,
246,245,245,22666,,,
659,522,522,22667,,,
362,697,362,22668,,,
550,112,550,22669,,,
566,171,171,22670,,,
648,605,648,22671,,,
246,788,246,22672,,,
695,631,631,22673,,,
575,760,760,22674,,,
180,680,680,22675,,,
335,534,534,22676,,,
364,800,800,22677,,,
73,579,579,22678,,,
465,450,465,22679,,,
662,648,648,22680,,,
166,723,166,22681,,,
171,213,171,22682,,,
472,463,472,22683,,,
616,679,679,22684,,,
636,477,477,22685,,,
653,562,562,22686,,,
7,10,7,22687,,,
288,149,288,22688,,,
9,592,9,22689,,,
697,26,697,22690,,,
525,490,490,22691,,,
420,715,420,22692,,,
285,615,615,22693,,,
477,597,477,22694,,,
76,744,744,22695,,,
303,434,434,22696,,,
409,676,409,22697,,,
590,726,726,22698,,,
263,545,263,22699,,,
370,394,394,22700,,,
260,370,260,22701,,,
533,18,533,22702,,,
142,312,142,22703,,,
751,783,751,22704,,,
155,43,155,22705,,,
469,125,125,22706,,,
669,559,559,22707,,,
662,455,455,22708,,,
234,659,234,22709,,,
217,596,596,22710,,,
228,426,426,22711,,,
155,414,155,22712,,,
713,592,713,22713,,,
692,165,692,22714,,,
610,737,737,22715,,,
119,281,119,22716,,,
108,181,181,22717,,,
277,502,502,22718,,,
668,561,561,22719,,,
323,233,233,22720,,,
468,59,59,22721,,,
361,463,463,22722,,,
573,434,573,22723,,,
424,641,424,22724,,,
717,161,717,22725,,,
278,559,559,22726,,,
203,769,203,22727,,,
738,97,97,22728,,,
409,728,409,22729,,,
617,363,617,22730,,,
522,433,522,22731,,,
207,762,762,22732,,,
616,662,616,22733,,,
354,564,564,22734,,,
269,623,623,22735,,,
448,336,336,22736,,,
705,199,705,22737,,,
795,460,795,22738,,,
311,599,311,22739,,,
208,104,208,22740,,,
410,227,227,22741,,,
281,424,424,22742,,,
701,397,701,22743,,,
451,454,451,22744,,,
290,412,412,22745,,,
568,750,750,22746,,,
681,594,681,22747,,,
472,273,472,22748,,,
207,392,392,22749,,,
182,45,182,22750,,,
246,320,246,22751,,,
